trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
237_20121001,9:59:00,9:59:00,Mountain View,6,,,
237_20121001,10:03:00,10:03:00,San Antonio,7,,,
237_20121001,10:07:00,10:07:00,California Ave,8,,,
237_20121001,10:11:00,10:11:00,Palo Alto,9,,,
237_20121001,10:14:00,10:14:00,Menlo Park,10,,,
237_20121001,10:19:00,10:19:00,Redwood City,11,,,
237_20121001,10:23:00,10:23:00,San Carlos,12,,,
237_20121001,10:26:00,10:26:00,Belmont,13,,,
237_20121001,10:29:00,10:29:00,Hillsdale,14,,,
237_20121001,10:33:00,10:33:00,San Mateo,15,,,
237_20121001,10:36:00,10:36:00,Burlingame,16,,,
237_20121001,10:41:00,10:41:00,Millbrae,17,,,
237_20121001,10:45:00,10:45:00,San Bruno,18,,,
237_20121001,11:02:00,11:02:00,San Francisco,19,,,
254_20121001,14:37:00,14:37:00,San Francisco,1,,,
254_20121001,14:51:00,14:51:00,San Bruno,2,,,
254_20121001,14:55:00,14:55:00,Millbrae,3,,,
254_20121001,14:59:00,14:59:00,Burlingame,4,,,
254_20121001,15:02:00,15:02:00,San Mateo,5,,,
254_20121001,15:06:00,15:06:00,Hillsdale,6,,,
254_20121001,15:09:00,15:09:00,Belmont,7,,,
254_20121001,15:12:00,15:12:00,San Carlos,8,,,
254_20121001,15:17:00,15:17:00,Redwood City,9,,,
254_20121001,15:22:00,15:22:00,Menlo Park,10,,,
254_20121001,15:25:00,15:25:00,Palo Alto,11,,,
254_20121001,15:29:00,15:29:00,California Ave,12,,,
254_20121001,15:33:00,15:33:00,San Antonio,13,,,
254_20121001,15:37:00,15:37:00,Mountain View,14,,,
254_20121001,15:42:00,15:42:00,Sunnyvale,15,,,
254_20121001,15:46:00,15:46:00,Lawrence,16,,,
254_20121001,15:51:00,15:51:00,Santa Clara,17,,,
254_20121001,16:00:00,16:00:00,San Jose,18,,,
254_20121001,16:07:00,16:07:00,Tamien,19,,,
257_20121001,14:33:00,14:33:00,Tamien,1,,,
257_20121001,14:40:00,14:40:00,San Jose,2,,,
257_20121001,14:45:00,14:45:00,Santa Clara,3,,,
257_20121001,14:50:00,14:50:00,Lawrence,4,,,
257_20121001,14:54:00,14:54:00,Sunnyvale,5,,,
257_20121001,14:59:00,14:59:00,Mountain View,6,,,
257_20121001,15:03:00,15:03:00,San Antonio,7,,,
257_20121001,15:07:00,15:07:00,California Ave,8,,,
257_20121001,15:11:00,15:11:00,Palo Alto,9,,,
257_20121001,15:14:00,15:14:00,Menlo Park,10,,,
257_20121001,15:19:00,15:19:00,Redwood City,11,,,
257_20121001,15:23:00,15:23:00,San Carlos,12,,,
257_20121001,15:26:00,15:26:00,Belmont,13,,,
257_20121001,15:29:00,15:29:00,Hillsdale,14,,,
257_20121001,15:33:00,15:33:00,San Mateo,15,,,
257_20121001,15:36:00,15:36:00,Burlingame,16,,,
257_20121001,15:41:00,15:41:00,Millbrae,17,,,
257_20121001,15:45:00,15:45:00,San Bruno,18,,,
257_20121001,16:02:00,16:02:00,San Francisco,19,,,
258_20121001,15:37:00,15:37:00,San Francisco,1,,,
258_20121001,15:51:00,15:51:00,San Bruno,2,,,
258_20121001,15:55:00,15:55:00,Millbrae,3,,,
258_20121001,15:59:00,15:59:00,Burlingame,4,,,
258_20121001,16:02:00,16:02:00,San Mateo,5,,,
258_20121001,16:06:00,16:06:00,Hillsdale,6,,,
258_20121001,16:09:00,16:09:00,Belmont,7,,,
258_20121001,16:12:00,16:12:00,San Carlos,8,,,
258_20121001,16:17:00,16:17:00,Redwood City,9,,,
258_20121001,16:22:00,16:22:00,Menlo Park,10,,,
258_20121001,16:25:00,16:25:00,Palo Alto,11,,,
258_20121001,16:29:00,16:29:00,California Ave,12,,,
258_20121001,16:33:00,16:33:00,San Antonio,13,,,
258_20121001,16:37:00,16:37:00,Mountain View,14,,,
258_20121001,16:42:00,16:42:00,Sunnyvale,15,,,
258_20121001,16:46:00,16:46:00,Lawrence,16,,,
258_20121001,16:51:00,16:51:00,Santa Clara,17,,,
258_20121001,17:00:00,17:00:00,San Jose,18,,,
258_20121001,17:07:00,17:07:00,Tamien,19,,,
261_20121001,15:37:00,15:37:00,Tamien,1,,,
261_20121001,15:44:00,15:44:00,San Jose,2,,,
261_20121001,15:49:00,15:49:00,Santa Clara,3,,,
261_20121001,15:54:00,15:54:00,Lawrence,4,,,
261_20121001,15:58:00,15:58:00,Sunnyvale,5,,,
261_20121001,16:03:00,16:03:00,Mountain View,6,,,
261_20121001,16:07:00,16:07:00,San Antonio,7,,,
261_20121001,16:11:00,16:11:00,California Ave,8,,,
261_20121001,16:16:00,16:16:00,Palo Alto,9,,,
261_20121001,16:19:00,16:19:00,Menlo Park,10,,,
261_20121001,16:25:00,16:25:00,Redwood City,11,,,
261_20121001,16:29:00,16:29:00,San Carlos,12,,,
261_20121001,16:36:00,16:36:00,San Mateo,13,,,
261_20121001,16:43:00,16:43:00,Millbrae,14,,,
261_20121001,16:55:00,16:55:00,22nd Street,15,,,
261_20121001,17:03:00,17:03:00,San Francisco,16,,,
262_20121001,16:19:00,16:19:00,San Francisco,1,,,
262_20121001,16:33:00,16:33:00,San Bruno,2,,,
262_20121001,16:38:00,16:38:00,Burlingame,3,,,
262_20121001,16:42:00,16:42:00,San Mateo,4,,,
262_20121001,16:47:00,16:47:00,Hillsdale,5,,,
262_20121001,16:51:00,16:51:00,San Carlos,6,,,
262_20121001,17:01:00,17:01:00,Palo Alto,7,,,
262_20121001,17:05:00,17:05:00,California Ave,8,,,
262_20121001,17:11:00,17:11:00,Mountain View,9,,,
262_20121001,17:16:00,17:16:00,Sunnyvale,10,,,
262_20121001,17:27:00,17:27:00,San Jose,11,,,
263_20121001,15:58:00,15:58:00,Tamien,1,,,
263_20121001,16:05:00,16:05:00,San Jose,2,,,
263_20121001,16:10:00,16:10:00,Santa Clara,3,,,
263_20121001,16:24:00,16:24:00,Palo Alto,4,,,
263_20121001,16:31:00,16:31:00,Redwood City,5,,,
263_20121001,16:35:00,16:35:00,San Carlos,6,,,
263_20121001,16:38:00,16:38:00,Belmont,7,,,
263_20121001,16:42:00,16:42:00,Hillsdale,8,,,
263_20121001,16:45:00,16:45:00,Hayward Park,9,,,
263_20121001,16:48:00,16:48:00,San Mateo,10,,,
263_20121001,16:51:00,16:51:00,Burlingame,11,,,
263_20121001,16:57:00,16:57:00,Millbrae,12,,,
263_20121001,17:01:00,17:01:00,San Bruno,13,,,
263_20121001,17:05:00,17:05:00,So. San Francisco,14,,,
263_20121001,17:13:00,17:13:00,Bayshore,15,,,
263_20121001,17:21:00,17:21:00,22nd Street,16,,,
263_20121001,17:29:00,17:29:00,San Francisco,17,,,
264_20121001,16:27:00,16:27:00,San Francisco,1,,,
264_20121001,16:32:00,16:32:00,22nd Street,2,,,
264_20121001,16:40:00,16:40:00,Bayshore,3,,,
264_20121001,16:48:00,16:48:00,So. San Francisco,4,,,
264_20121001,16:52:00,16:52:00,San Bruno,5,,,
264_20121001,16:56:00,16:56:00,Millbrae,6,,,
264_20121001,17:00:00,17:00:00,Burlingame,7,,,
264_20121001,17:04:00,17:04:00,San Mateo,8,,,
264_20121001,17:07:00,17:07:00,Hayward Park,9,,,
264_20121001,17:11:00,17:11:00,Hillsdale,10,,,
264_20121001,17:14:00,17:14:00,Belmont,11,,,
264_20121001,17:18:00,17:18:00,San Carlos,12,,,
264_20121001,17:22:00,17:22:00,Redwood City,13,,,
264_20121001,17:28:00,17:28:00,Menlo Park,14,,,
264_20121001,17:36:00,17:36:00,Mountain View,15,,,
264_20121001,17:41:00,17:41:00,Sunnyvale,16,,,
264_20121001,17:49:00,17:49:00,Santa Clara,17,,,
264_20121001,17:57:00,17:57:00,San Jose,18,,,
267_20121001,16:31:00,16:31:00,San Jose,1,,,
267_20121001,16:39:00,16:39:00,Lawrence,2,,,
267_20121001,16:46:00,16:46:00,Mountain View,3,,,
267_20121001,16:54:00,16:54:00,Palo Alto,4,,,
267_20121001,16:57:00,16:57:00,Menlo Park,5,,,
267_20121001,17:04:00,17:04:00,San Carlos,6,,,
267_20121001,17:08:00,17:08:00,Hillsdale,7,,,
267_20121001,17:12:00,17:12:00,San Mateo,8,,,
267_20121001,17:15:00,17:15:00,Burlingame,9,,,
267_20121001,17:22:00,17:22:00,San Bruno,10,,,
267_20121001,17:39:00,17:39:00,San Francisco,11,,,
268_20121001,16:56:00,16:56:00,San Francisco,1,,,
268_20121001,17:08:00,17:08:00,So. San Francisco,2,,,
268_20121001,17:14:00,17:14:00,Millbrae,3,,,
268_20121001,17:22:00,17:22:00,Hillsdale,4,,,
268_20121001,17:28:00,17:28:00,Redwood City,5,,,
268_20121001,17:34:00,17:34:00,Menlo Park,6,,,
268_20121001,17:38:00,17:38:00,Palo Alto,7,,,
268_20121001,17:42:00,17:42:00,California Ave,8,,,
268_20121001,17:46:00,17:46:00,San Antonio,9,,,
268_20121001,17:50:00,17:50:00,Mountain View,10,,,
268_20121001,17:55:00,17:55:00,Sunnyvale,11,,,
268_20121001,18:01:00,18:01:00,Lawrence,12,,,
268_20121001,18:08:00,18:08:00,Santa Clara,13,,,
268_20121001,18:16:00,18:16:00,San Jose,14,,,
268_20121001,18:22:00,18:22:00,Tamien,15,,,
268_20121001,18:29:00,18:29:00,Capitol,16,,,
268_20121001,18:35:00,18:35:00,Blossom Hill,17,,,
268_20121001,18:48:00,18:48:00,Morgan Hill,18,,,
268_20121001,18:54:00,18:54:00,San Martin,19,,,
268_20121001,19:07:00,19:07:00,Gilroy,20,,,
269_20121001,16:32:00,16:32:00,Tamien,1,,,
269_20121001,16:39:00,16:39:00,San Jose,2,,,
269_20121001,16:44:00,16:44:00,Santa Clara,3,,,
269_20121001,16:52:00,16:52:00,Lawrence,4,,,
269_20121001,16:58:00,16:58:00,Sunnyvale,5,,,
269_20121001,17:03:00,17:03:00,Mountain View,6,,,
269_20121001,17:07:00,17:07:00,San Antonio,7,,,
269_20121001,17:11:00,17:11:00,California Ave,8,,,
269_20121001,17:16:00,17:16:00,Palo Alto,9,,,
269_20121001,17:19:00,17:19:00,Menlo Park,10,,,
269_20121001,17:25:00,17:25:00,Redwood City,11,,,
269_20121001,17:29:00,17:29:00,San Carlos,12,,,
269_20121001,17:36:00,17:36:00,San Mateo,13,,,
269_20121001,17:43:00,17:43:00,Millbrae,14,,,
269_20121001,17:55:00,17:55:00,22nd Street,15,,,
269_20121001,18:02:00,18:02:00,San Francisco,16,,,
272_20121001,17:20:00,17:20:00,San Francisco,1,,,
272_20121001,17:34:00,17:34:00,San Bruno,2,,,
272_20121001,17:39:00,17:39:00,Burlingame,3,,,
272_20121001,17:43:00,17:43:00,San Mateo,4,,,
272_20121001,17:48:00,17:48:00,Hillsdale,5,,,
272_20121001,17:52:00,17:52:00,San Carlos,6,,,
272_20121001,18:02:00,18:02:00,Palo Alto,7,,,
272_20121001,18:06:00,18:06:00,California Ave,8,,,
272_20121001,18:12:00,18:12:00,Mountain View,9,,,
272_20121001,18:17:00,18:17:00,Sunnyvale,10,,,
272_20121001,18:28:00,18:28:00,San Jose,11,,,
273_20121001,16:58:00,16:58:00,Tamien,1,,,
273_20121001,17:05:00,17:05:00,San Jose,2,,,
273_20121001,17:10:00,17:10:00,Santa Clara,3,,,
273_20121001,17:24:00,17:24:00,Palo Alto,4,,,
273_20121001,17:31:00,17:31:00,Redwood City,5,,,
273_20121001,17:35:00,17:35:00,San Carlos,6,,,
273_20121001,17:38:00,17:38:00,Belmont,7,,,
273_20121001,17:42:00,17:42:00,Hillsdale,8,,,
273_20121001,17:45:00,17:45:00,Hayward Park,9,,,
273_20121001,17:48:00,17:48:00,San Mateo,10,,,
273_20121001,17:51:00,17:51:00,Burlingame,11,,,
273_20121001,17:57:00,17:57:00,Millbrae,12,,,
273_20121001,18:01:00,18:01:00,San Bruno,13,,,
273_20121001,18:05:00,18:05:00,So. San Francisco,14,,,
273_20121001,18:13:00,18:13:00,Bayshore,15,,,
273_20121001,18:21:00,18:21:00,22nd Street,16,,,
273_20121001,18:29:00,18:29:00,San Francisco,17,,,
274_20121001,17:27:00,17:27:00,San Francisco,1,,,
274_20121001,17:32:00,17:32:00,22nd Street,2,,,
274_20121001,17:40:00,17:40:00,Bayshore,3,,,
274_20121001,17:48:00,17:48:00,So. San Francisco,4,,,
274_20121001,17:52:00,17:52:00,San Bruno,5,,,
274_20121001,17:56:00,17:56:00,Millbrae,6,,,
274_20121001,18:00:00,18:00:00,Burlingame,7,,,
274_20121001,18:04:00,18:04:00,San Mateo,8,,,
274_20121001,18:07:00,18:07:00,Hayward Park,9,,,
274_20121001,18:11:00,18:11:00,Hillsdale,10,,,
274_20121001,18:14:00,18:14:00,Belmont,11,,,
274_20121001,18:18:00,18:18:00,San Carlos,12,,,
274_20121001,18:22:00,18:22:00,Redwood City,13,,,
274_20121001,18:28:00,18:28:00,Menlo Park,14,,,
274_20121001,18:36:00,18:36:00,Mountain View,15,,,
274_20121001,18:41:00,18:41:00,Sunnyvale,16,,,
274_20121001,18:45:00,18:45:00,Lawrence,17,,,
274_20121001,18:50:00,18:50:00,Santa Clara,18,,,
274_20121001,18:58:00,18:58:00,San Jose,19,,,
274_20121001,19:04:00,19:04:00,Tamien,20,,,
274_20121001,19:11:00,19:11:00,Capitol,21,,,
274_20121001,19:17:00,19:17:00,Blossom Hill,22,,,
274_20121001,19:30:00,19:30:00,Morgan Hill,23,,,
274_20121001,19:36:00,19:36:00,San Martin,24,,,
274_20121001,19:49:00,19:49:00,Gilroy,25,,,
277_20121001,17:31:00,17:31:00,San Jose,1,,,
277_20121001,17:39:00,17:39:00,Lawrence,2,,,
277_20121001,17:46:00,17:46:00,Mountain View,3,,,
277_20121001,17:54:00,17:54:00,Palo Alto,4,,,
277_20121001,17:57:00,17:57:00,Menlo Park,5,,,
277_20121001,18:04:00,18:04:00,San Carlos,6,,,
277_20121001,18:08:00,18:08:00,Hillsdale,7,,,
277_20121001,18:12:00,18:12:00,San Mateo,8,,,
277_20121001,18:15:00,18:15:00,Burlingame,9,,,
277_20121001,18:22:00,18:22:00,San Bruno,10,,,
277_20121001,18:39:00,18:39:00,San Francisco,11,,,
278_20121001,17:56:00,17:56:00,San Francisco,1,,,
278_20121001,18:08:00,18:08:00,So. San Francisco,2,,,
278_20121001,18:14:00,18:14:00,Millbrae,3,,,
278_20121001,18:22:00,18:22:00,Hillsdale,4,,,
278_20121001,18:28:00,18:28:00,Redwood City,5,,,
278_20121001,18:34:00,18:34:00,Menlo Park,6,,,
278_20121001,18:38:00,18:38:00,Palo Alto,7,,,
278_20121001,18:42:00,18:42:00,California Ave,8,,,
278_20121001,18:46:00,18:46:00,San Antonio,9,,,
278_20121001,18:50:00,18:50:00,Mountain View,10,,,
278_20121001,18:55:00,18:55:00,Sunnyvale,11,,,
278_20121001,19:01:00,19:01:00,Lawrence,12,,,
278_20121001,19:08:00,19:08:00,Santa Clara,13,,,
278_20121001,19:16:00,19:16:00,San Jose,14,,,
278_20121001,19:23:00,19:23:00,Tamien,15,,,
279_20121001,17:32:00,17:32:00,Tamien,1,,,
279_20121001,17:39:00,17:39:00,San Jose,2,,,
279_20121001,17:44:00,17:44:00,Santa Clara,3,,,
279_20121001,17:52:00,17:52:00,Lawrence,4,,,
279_20121001,17:58:00,17:58:00,Sunnyvale,5,,,
279_20121001,18:03:00,18:03:00,Mountain View,6,,,
279_20121001,18:07:00,18:07:00,San Antonio,7,,,
279_20121001,18:11:00,18:11:00,California Ave,8,,,
279_20121001,18:16:00,18:16:00,Palo Alto,9,,,
279_20121001,18:19:00,18:19:00,Menlo Park,10,,,
279_20121001,18:25:00,18:25:00,Redwood City,11,,,
279_20121001,18:29:00,18:29:00,San Carlos,12,,,
279_20121001,18:36:00,18:36:00,San Mateo,13,,,
279_20121001,18:43:00,18:43:00,Millbrae,14,,,
279_20121001,18:55:00,18:55:00,22nd Street,15,,,
279_20121001,19:02:00,19:02:00,San Francisco,16,,,
282_20121001,18:20:00,18:20:00,San Francisco,1,,,
282_20121001,18:34:00,18:34:00,San Bruno,2,,,
282_20121001,18:39:00,18:39:00,Burlingame,3,,,
282_20121001,18:43:00,18:43:00,San Mateo,4,,,
282_20121001,18:48:00,18:48:00,Hillsdale,5,,,
282_20121001,18:52:00,18:52:00,San Carlos,6,,,
282_20121001,19:02:00,19:02:00,Palo Alto,7,,,
282_20121001,19:06:00,19:06:00,California Ave,8,,,
282_20121001,19:12:00,19:12:00,Mountain View,9,,,
282_20121001,19:17:00,19:17:00,Sunnyvale,10,,,
282_20121001,19:28:00,19:28:00,San Jose,11,,,
283_20121001,17:58:00,17:58:00,Tamien,1,,,
283_20121001,18:05:00,18:05:00,San Jose,2,,,
283_20121001,18:10:00,18:10:00,Santa Clara,3,,,
283_20121001,18:24:00,18:24:00,Palo Alto,4,,,
283_20121001,18:31:00,18:31:00,Redwood City,5,,,
283_20121001,18:35:00,18:35:00,San Carlos,6,,,
283_20121001,18:38:00,18:38:00,Belmont,7,,,
283_20121001,18:42:00,18:42:00,Hillsdale,8,,,
283_20121001,18:45:00,18:45:00,Hayward Park,9,,,
283_20121001,18:48:00,18:48:00,San Mateo,10,,,
283_20121001,18:51:00,18:51:00,Burlingame,11,,,
283_20121001,18:57:00,18:57:00,Millbrae,12,,,
283_20121001,19:01:00,19:01:00,San Bruno,13,,,
283_20121001,19:05:00,19:05:00,So. San Francisco,14,,,
283_20121001,19:13:00,19:13:00,Bayshore,15,,,
283_20121001,19:21:00,19:21:00,22nd Street,16,,,
283_20121001,19:29:00,19:29:00,San Francisco,17,,,
284_20121001,18:27:00,18:27:00,San Francisco,1,,,
284_20121001,18:32:00,18:32:00,22nd Street,2,,,
284_20121001,18:40:00,18:40:00,Bayshore,3,,,
284_20121001,18:48:00,18:48:00,So. San Francisco,4,,,
284_20121001,18:52:00,18:52:00,San Bruno,5,,,
284_20121001,18:56:00,18:56:00,Millbrae,6,,,
284_20121001,19:00:00,19:00:00,Burlingame,7,,,
284_20121001,19:04:00,19:04:00,San Mateo,8,,,
284_20121001,19:07:00,19:07:00,Hayward Park,9,,,
284_20121001,19:11:00,19:11:00,Hillsdale,10,,,
284_20121001,19:14:00,19:14:00,Belmont,11,,,
284_20121001,19:18:00,19:18:00,San Carlos,12,,,
284_20121001,19:22:00,19:22:00,Redwood City,13,,,
284_20121001,19:28:00,19:28:00,Menlo Park,14,,,
284_20121001,19:36:00,19:36:00,Mountain View,15,,,
284_20121001,19:41:00,19:41:00,Sunnyvale,16,,,
284_20121001,19:49:00,19:49:00,Santa Clara,17,,,
284_20121001,19:57:00,19:57:00,San Jose,18,,,
287_20121001,18:24:00,18:24:00,Tamien,1,,,
287_20121001,18:31:00,18:31:00,San Jose,2,,,
287_20121001,18:39:00,18:39:00,Lawrence,3,,,
287_20121001,18:46:00,18:46:00,Mountain View,4,,,
287_20121001,18:54:00,18:54:00,Palo Alto,5,,,
287_20121001,18:57:00,18:57:00,Menlo Park,6,,,
287_20121001,19:04:00,19:04:00,San Carlos,7,,,
287_20121001,19:08:00,19:08:00,Hillsdale,8,,,
287_20121001,19:12:00,19:12:00,San Mateo,9,,,
287_20121001,19:15:00,19:15:00,Burlingame,10,,,
287_20121001,19:22:00,19:22:00,San Bruno,11,,,
287_20121001,19:39:00,19:39:00,San Francisco,12,,,
288_20121001,18:56:00,18:56:00,San Francisco,1,,,
288_20121001,19:08:00,19:08:00,So. San Francisco,2,,,
288_20121001,19:14:00,19:14:00,Millbrae,3,,,
288_20121001,19:22:00,19:22:00,Hillsdale,4,,,
288_20121001,19:28:00,19:28:00,Redwood City,5,,,
288_20121001,19:34:00,19:34:00,Menlo Park,6,,,
288_20121001,19:38:00,19:38:00,Palo Alto,7,,,
288_20121001,19:42:00,19:42:00,California Ave,8,,,
288_20121001,19:46:00,19:46:00,San Antonio,9,,,
288_20121001,19:50:00,19:50:00,Mountain View,10,,,
288_20121001,19:55:00,19:55:00,Sunnyvale,11,,,
288_20121001,19:59:00,19:59:00,Lawrence,12,,,
288_20121001,20:04:00,20:04:00,Santa Clara,13,,,
288_20121001,20:12:00,20:12:00,San Jose,14,,,
288_20121001,20:19:00,20:19:00,Tamien,15,,,
289_20121001,18:45:00,18:45:00,San Jose,1,,,
289_20121001,18:53:00,18:53:00,Lawrence,2,,,
289_20121001,19:00:00,19:00:00,Mountain View,3,,,
289_20121001,19:06:00,19:06:00,California Ave,4,,,
289_20121001,19:10:00,19:10:00,Palo Alto,5,,,
289_20121001,19:13:00,19:13:00,Menlo Park,6,,,
289_20121001,19:19:00,19:19:00,Redwood City,7,,,
289_20121001,19:23:00,19:23:00,San Carlos,8,,,
289_20121001,19:28:00,19:28:00,Hillsdale,9,,,
289_20121001,19:32:00,19:32:00,San Mateo,10,,,
289_20121001,19:35:00,19:35:00,Burlingame,11,,,
289_20121001,19:41:00,19:41:00,Millbrae,12,,,
289_20121001,19:53:00,19:53:00,22nd Street,13,,,
289_20121001,20:00:00,20:00:00,San Francisco,14,,,
305_20121001,5:45:00,5:45:00,San Jose,1,,,
305_20121001,5:57:00,5:57:00,Mountain View,2,,,
305_20121001,6:05:00,6:05:00,Palo Alto,3,,,
305_20121001,6:16:00,6:16:00,Hillsdale,4,,,
305_20121001,6:24:00,6:24:00,Millbrae,5,,,
305_20121001,6:42:00,6:42:00,San Francisco,6,,,
309_20121001,5:56:00,5:56:00,Tamien,1,,,
309_20121001,6:03:00,6:03:00,San Jose,2,,,
309_20121001,6:13:00,6:13:00,Sunnyvale,3,,,
309_20121001,6:23:00,6:23:00,Palo Alto,4,,,
309_20121001,6:30:00,6:30:00,Redwood City,5,,,
309_20121001,6:39:00,6:39:00,San Mateo,6,,,
309_20121001,6:45:00,6:45:00,Millbrae,7,,,
309_20121001,7:02:00,7:02:00,San Francisco,8,,,
312_20121001,6:57:00,6:57:00,San Francisco,1,,,
312_20121001,7:02:00,7:02:00,22nd Street,2,,,
312_20121001,7:15:00,7:15:00,Millbrae,3,,,
312_20121001,7:28:00,7:28:00,Redwood City,4,,,
312_20121001,7:33:00,7:33:00,Menlo Park,5,,,
312_20121001,7:36:00,7:36:00,Palo Alto,6,,,
312_20121001,7:44:00,7:44:00,Mountain View,7,,,
312_20121001,7:58:00,7:58:00,San Jose,8,,,
313_20121001,6:45:00,6:45:00,San Jose,1,,,
313_20121001,6:57:00,6:57:00,Mountain View,2,,,
313_20121001,7:05:00,7:05:00,Palo Alto,3,,,
313_20121001,7:16:00,7:16:00,Hillsdale,4,,,
313_20121001,7:24:00,7:24:00,Millbrae,5,,,
313_20121001,7:42:00,7:42:00,San Francisco,6,,,
314_20121001,7:14:00,7:14:00,San Francisco,1,,,
314_20121001,7:19:00,7:19:00,22nd Street,2,,,
314_20121001,7:32:00,7:32:00,Millbrae,3,,,
314_20121001,7:40:00,7:40:00,Hillsdale,4,,,
314_20121001,7:51:00,7:51:00,Palo Alto,5,,,
314_20121001,7:58:00,7:58:00,Mountain View,6,,,
314_20121001,8:13:00,8:13:00,San Jose,7,,,
319_20121001,6:56:00,6:56:00,Tamien,1,,,
319_20121001,7:03:00,7:03:00,San Jose,2,,,
319_20121001,7:13:00,7:13:00,Sunnyvale,3,,,
319_20121001,7:23:00,7:23:00,Palo Alto,4,,,
319_20121001,7:30:00,7:30:00,Redwood City,5,,,
319_20121001,7:39:00,7:39:00,San Mateo,6,,,
319_20121001,7:45:00,7:45:00,Millbrae,7,,,
319_20121001,8:02:00,8:02:00,San Francisco,8,,,
322_20121001,7:57:00,7:57:00,San Francisco,1,,,
322_20121001,8:02:00,8:02:00,22nd Street,2,,,
322_20121001,8:15:00,8:15:00,Millbrae,3,,,
322_20121001,8:28:00,8:28:00,Redwood City,4,,,
322_20121001,8:33:00,8:33:00,Menlo Park,5,,,
322_20121001,8:36:00,8:36:00,Palo Alto,6,,,
322_20121001,8:44:00,8:44:00,Mountain View,7,,,
322_20121001,8:58:00,8:58:00,San Jose,8,,,
323_20121001,7:45:00,7:45:00,San Jose,1,,,
323_20121001,7:57:00,7:57:00,Mountain View,2,,,
323_20121001,8:05:00,8:05:00,Palo Alto,3,,,
323_20121001,8:16:00,8:16:00,Hillsdale,4,,,
323_20121001,8:24:00,8:24:00,Millbrae,5,,,
323_20121001,8:42:00,8:42:00,San Francisco,6,,,
324_20121001,8:14:00,8:14:00,San Francisco,1,,,
324_20121001,8:19:00,8:19:00,22nd Street,2,,,
324_20121001,8:32:00,8:32:00,Millbrae,3,,,
324_20121001,8:40:00,8:40:00,Hillsdale,4,,,
324_20121001,8:51:00,8:51:00,Palo Alto,5,,,
324_20121001,8:58:00,8:58:00,Mountain View,6,,,
324_20121001,9:13:00,9:13:00,San Jose,7,,,
329_20121001,7:56:00,7:56:00,Tamien,1,,,
329_20121001,8:03:00,8:03:00,San Jose,2,,,
329_20121001,8:13:00,8:13:00,Sunnyvale,3,,,
329_20121001,8:23:00,8:23:00,Palo Alto,4,,,
329_20121001,8:30:00,8:30:00,Redwood City,5,,,
329_20121001,8:39:00,8:39:00,San Mateo,6,,,
329_20121001,8:45:00,8:45:00,Millbrae,7,,,
329_20121001,9:02:00,9:02:00,San Francisco,8,,,
332_20121001,8:57:00,8:57:00,San Francisco,1,,,
332_20121001,9:02:00,9:02:00,22nd Street,2,,,
332_20121001,9:15:00,9:15:00,Millbrae,3,,,
332_20121001,9:28:00,9:28:00,Redwood City,4,,,
332_20121001,9:33:00,9:33:00,Menlo Park,5,,,
332_20121001,9:36:00,9:36:00,Palo Alto,6,,,
332_20121001,9:44:00,9:44:00,Mountain View,7,,,
332_20121001,9:58:00,9:58:00,San Jose,8,,,
360_20121001,16:09:00,16:09:00,San Francisco,1,,,
360_20121001,16:25:00,16:25:00,Millbrae,2,,,
360_20121001,16:33:00,16:33:00,Hillsdale,3,,,
360_20121001,16:44:00,16:44:00,Palo Alto,4,,,
360_20121001,16:51:00,16:51:00,Mountain View,5,,,
360_20121001,17:06:00,17:06:00,San Jose,6,,,
365_20121001,16:23:00,16:23:00,San Jose,1,,,
365_20121001,16:35:00,16:35:00,Mountain View,2,,,
365_20121001,16:43:00,16:43:00,Palo Alto,3,,,
365_20121001,16:46:00,16:46:00,Menlo Park,4,,,
365_20121001,16:52:00,16:52:00,Redwood City,5,,,
365_20121001,17:05:00,17:05:00,Millbrae,6,,,
365_20121001,17:17:00,17:17:00,22nd Street,7,,,
365_20121001,17:24:00,17:24:00,San Francisco,8,,,
366_20121001,16:33:00,16:33:00,San Francisco,1,,,
366_20121001,16:49:00,16:49:00,Millbrae,2,,,
366_20121001,16:57:00,16:57:00,San Mateo,3,,,
366_20121001,17:06:00,17:06:00,Redwood City,4,,,
366_20121001,17:12:00,17:12:00,Palo Alto,5,,,
366_20121001,17:21:00,17:21:00,Sunnyvale,6,,,
366_20121001,17:32:00,17:32:00,San Jose,7,,,
366_20121001,17:39:00,17:39:00,Tamien,8,,,
370_20121001,17:14:00,17:14:00,San Francisco,1,,,
370_20121001,17:30:00,17:30:00,Millbrae,2,,,
370_20121001,17:38:00,17:38:00,Hillsdale,3,,,
370_20121001,17:49:00,17:49:00,Palo Alto,4,,,
370_20121001,17:56:00,17:56:00,Mountain View,5,,,
370_20121001,18:11:00,18:11:00,San Jose,6,,,
371_20121001,16:45:00,16:45:00,San Jose,1,,,
371_20121001,16:58:00,16:58:00,Mountain View,2,,,
371_20121001,17:06:00,17:06:00,Palo Alto,3,,,
371_20121001,17:17:00,17:17:00,Hillsdale,4,,,
371_20121001,17:25:00,17:25:00,Millbrae,5,,,
371_20121001,17:37:00,17:37:00,22nd Street,6,,,
371_20121001,17:44:00,17:44:00,San Francisco,7,,,
375_20121001,17:23:00,17:23:00,San Jose,1,,,
